ptg000181l_1_1_1	6579	1862	ptg000181l_1_1_1	LR736855.1	75.538	4231	800	136	12919956	12924092	3619379	3623468	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1855	ptg000181l_1_1_1	LR736855.1	75.374	4276	828	134	12919884	12924070	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1853	ptg000181l_1_1_1	LR736855.1	75.370	4259	832	123	12900789	12904986	3619416	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1851	ptg000181l_1_1_1	LR736855.1	75.511	4161	815	115	11771866	11775930	3619379	3623431	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1840	ptg000181l_1_1_1	LR736855.1	75.371	4312	803	145	10051054	10055284	3619379	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1838	ptg000181l_1_1_1	LR736855.1	75.365	4319	801	148	6274839	6279073	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1836	ptg000181l_1_1_1	LR736855.1	75.476	4204	798	129	9311889	9315958	3619396	3623500	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1832	ptg000181l_1_1_1	LR736855.1	75.315	4209	839	115	11770718	11774832	3619416	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1829	ptg000181l_1_1_1	LR736855.1	75.411	4258	794	141	368666	372825	3619416	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1825	ptg000181l_1_1_1	LR736855.1	75.369	4263	800	145	10051434	10055571	3619381	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1821	ptg000181l_1_1_1	LR736855.1	75.254	4332	813	139	9311442	9315706	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1818	ptg000181l_1_1_1	LR736855.1	75.253	4255	830	145	12921352	12925502	3619377	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1818	ptg000181l_1_1_1	LR736855.1	75.254	4239	833	119	11771950	11776071	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1810	ptg000181l_1_1_1	LR736855.1	75.163	4300	837	135	372205	376433	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1810	ptg000181l_1_1_1	LR736855.1	75.349	4227	801	139	13803354	13807426	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1808	ptg000181l_1_1_1	LR736855.1	75.384	4168	805	118	12900900	12904984	3619379	3623408	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1807	ptg000181l_1_1_1	LR736855.1	75.232	4312	808	146	12900996	12905219	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1801	ptg000181l_1_1_1	LR736855.1	75.248	4238	818	129	9311728	9315843	3619377	3623505	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1801	ptg000181l_1_1_1	LR736855.1	75.305	4175	818	121	4242831	4246875	3619377	3623468	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1801	ptg000181l_1_1_1	LR736855.1	75.107	4202	868	102	13805024	13809152	3619416	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1799	ptg000181l_1_1_1	LR736855.1	75.338	4140	815	116	13824407	13828465	3619504	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1796	ptg000181l_1_1_1	LR736855.1	75.361	4156	800	136	10051304	10055335	3619377	3623432	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1786	ptg000181l_1_1_1	LR736855.1	75.174	4322	801	147	4242557	4246794	3619379	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1783	ptg000181l_1_1_1	LR736855.1	75.178	4214	825	127	368543	372615	3619379	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1779	ptg000181l_1_1_1	LR736855.1	75.017	4295	847	121	373882	378105	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1777	ptg000181l_1_1_1	LR736855.1	75.041	4275	843	117	13824578	13828776	3619379	3623505	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1777	ptg000181l_1_1_1	LR736855.1	75.116	4292	817	137	368291	372525	3619379	3623476	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1777	ptg000181l_1_1_1	LR736855.1	75.199	4274	797	149	4242946	4247129	3619418	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1775	ptg000181l_1_1_1	LR736855.1	75.122	4289	813	131	326943	331132	3619379	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1773	ptg000181l_1_1_1	LR736855.1	75.064	4287	830	129	13802952	13807151	3619379	3623513	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1768	ptg000181l_1_1_1	LR736855.1	75.357	4066	797	108	373777	377733	3619549	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1766	ptg000181l_1_1_1	LR736855.1	75.053	4273	828	143	4243310	4247494	3619396	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1760	ptg000181l_1_1_1	LR736855.1	75.112	4255	810	147	327619	331737	3619377	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1755	ptg000181l_1_1_1	LR736855.1	74.988	4242	844	135	6274803	6278929	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1753	ptg000181l_1_1_1	LR736855.1	75.030	4217	836	127	13803192	13807281	3619379	3623505	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1748	ptg000181l_1_1_1	LR736855.1	74.918	4246	855	129	9312207	9316365	3619396	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1742	ptg000181l_1_1_1	LR736855.1	75.060	4166	828	132	13804717	13808744	3619420	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1738	ptg000181l_1_1_1	LR736855.1	74.971	4263	825	140	12902503	12906687	3619420	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1736	ptg000181l_1_1_1	LR736855.1	74.894	4226	856	114	369189	373333	3619404	3623505	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1735	ptg000181l_1_1_1	LR736855.1	74.870	4246	856	120	11773543	11777720	3619416	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1718	ptg000181l_1_1_1	LR736855.1	74.878	4319	818	150	6276235	6280469	3619377	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1716	ptg000181l_1_1_1	LR736855.1	74.982	4257	800	153	370052	374197	3619416	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1709	ptg000181l_1_1_1	LR736855.1	74.916	4174	832	131	12902830	12906873	3619424	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1707	ptg000181l_1_1_1	LR736855.1	74.883	4264	817	153	13822912	13827051	3619379	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1705	ptg000181l_1_1_1	LR736855.1	74.982	4145	815	126	9313124	9317143	3619421	3623468	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1705	ptg000181l_1_1_1	LR736855.1	74.863	4209	834	139	370589	374695	3619426	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1696	ptg000181l_1_1_1	LR736855.1	74.905	4212	812	129	10051685	10055792	3619400	3623470	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1696	ptg000181l_1_1_1	LR736855.1	74.894	4238	808	144	13822488	13826614	3619420	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1687	ptg000181l_1_1_1	LR736855.1	75.380	3883	752	105	6261602	6265380	3619736	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1681	ptg000181l_1_1_1	LR736855.1	74.902	4096	825	122	4244228	4248190	3619421	3623446	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1670	ptg000181l_1_1_1	LR736855.1	74.843	4146	817	129	379591	383595	3619416	3623476	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1668	ptg000181l_1_1_1	LR736855.1	74.873	4123	812	132	12921704	12925694	3619416	3623446	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1666	ptg000181l_1_1_1	LR736855.1	74.611	4301	846	116	488817	493038	3619379	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1655	ptg000181l_1_1_1	LR736855.1	74.527	4283	863	146	370881	375078	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1652	ptg000181l_1_1_1	LR736855.1	75.057	3973	780	118	12920335	12924200	3619400	3623268	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1639	ptg000181l_1_1_1	LR736855.1	74.575	4232	843	139	10052804	10056931	3619416	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1628	ptg000181l_1_1_1	LR736855.1	74.473	4270	853	144	13823248	13827410	3619379	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1620	ptg000181l_1_1_1	LR736855.1	74.742	4062	812	123	380309	384248	3619549	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1613	ptg000181l_1_1_1	LR736855.1	74.490	4261	834	151	6276173	6280349	3619427	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1613	ptg000181l_1_1_1	LR736855.1	74.765	4042	802	128	373705	377673	3619622	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1587	ptg000181l_1_1_1	LR736855.1	74.319	4295	850	131	489267	493469	3619379	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1576	ptg000181l_1_1_1	LR736855.1	75.209	3703	727	97	490101	493739	3619379	3622954	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1574	ptg000181l_1_1_1	LR736855.1	74.288	4286	847	156	381651	385848	3619400	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1557	ptg000181l_1_1_1	LR736855.1	74.638	4073	772	162	379828	383769	3619420	3623362	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1546	ptg000181l_1_1_1	LR736855.1	74.336	4220	815	151	371332	375390	3619400	3623512	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1546	ptg000181l_1_1_1	LR736855.1	75.319	3606	692	124	6261602	6265140	3620044	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1519	ptg000181l_1_1_1	LR736855.1	74.325	4148	804	142	381155	385159	3619416	3623445	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1506	ptg000181l_1_1_1	LR736855.1	74.185	4172	825	132	11787175	11791211	3619464	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1482	ptg000181l_1_1_1	LR736855.1	74.099	4108	837	140	381633	385668	3619566	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1459	ptg000181l_1_1_1	LR736855.1	73.925	4211	844	129	11797989	11802061	3619424	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1408	ptg000181l_1_1_1	LR736855.1	74.963	3379	689	93	6261602	6264913	3620188	3623476	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1351	ptg000181l_1_1_1	LR736855.1	74.880	3320	661	89	490473	493737	3619379	3622580	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1332	ptg000181l_1_1_1	LR736855.1	74.939	3296	633	101	490497	493739	3619379	3622534	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	1026	ptg000181l_1_1_1	LR736855.1	74.909	2479	507	70	6261606	6264013	3621084	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	957	ptg000181l_1_1_1	LR736855.1	75.769	2080	404	63	6261602	6263616	3621388	3623432	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	628	ptg000181l_1_1_1	LR736855.1	75.844	1362	260	32	492400	493739	3619420	3620734	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	34.4	ptg000181l_1_1_1	LR736855.1	75.676	74	14	3	12844685	12844754	3619379	3619452	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	6579	 8.5	ptg000181l_1_1_1	LR736855.1	100.000	4	0	0	11775918	11775921	3623515	3623518	0.0	Pecten maximus	Eukaryota	Pecten maximus genome assembly, chromosome: 18
ptg000181l_1_1_1	7955	1755	ptg000181l_1_1_1	LR812077.1	71.548	8168	1833	327	9513900	9521910	47262355	47254522	0.0	Danio rerio	Eukaryota	Danio rerio genome assembly, chromosome: 15
ptg000181l_1_1_1	7955	1559	ptg000181l_1_1_1	LR812077.1	71.472	7610	1665	299	9513888	9521343	47261769	47254512	0.0	Danio rerio	Eukaryota	Danio rerio genome assembly, chromosome: 15
ptg000181l_1_1_1	7955	1382	ptg000181l_1_1_1	LR812077.1	71.322	6810	1547	260	9513912	9520597	47261028	47254501	0.0	Danio rerio	Eukaryota	Danio rerio genome assembly, chromosome: 15
ptg000181l_1_1_1	7955	885	ptg000181l_1_1_1	LR812077.1	70.833	5201	1176	216	9513888	9518999	47259452	47254504	0.0	Danio rerio	Eukaryota	Danio rerio genome assembly, chromosome: 15
ptg000181l_1_1_1	7955	806	ptg000181l_1_1_1	LR812077.1	70.972	4444	1014	176	9513888	9518243	47258751	47254496	0.0	Danio rerio	Eukaryota	Danio rerio genome assembly, chromosome: 15
ptg000181l_1_1_1	9606	769	ptg000181l_1_1_1	AC112243.5	73.803	2340	444	141	5170846	5173105	8193	5943	0.0	Homo sapiens	Eukaryota	Homo sapiens BAC clone RP11-517M22 from 4, complete sequence
ptg000181l_1_1_1	9606	765	ptg000181l_1_1_1	AC112243.5	72.734	2813	571	160	10310826	10313533	8527	5806	0.0	Homo sapiens	Eukaryota	Homo sapiens BAC clone RP11-517M22 from 4, complete sequence
ptg000181l_1_1_1	9606	749	ptg000181l_1_1_1	AC112243.5	72.711	2763	562	160	11687615	11690259	8488	5800	0.0	Homo sapiens	Eukaryota	Homo sapiens BAC clone RP11-517M22 from 4, complete sequence
ptg000181l_1_1_1	9606	732	ptg000181l_1_1_1	AC112243.5	72.618	2834	556	177	10895101	10897813	8526	5792	0.0	Homo sapiens	Eukaryota	Homo sapiens BAC clone RP11-517M22 from 4, complete sequence
